# x (au), dx (au), v (km/s), dv (km/s)
2.612400000830307931e+02 1.876842199664474009e+01 2.466040770273468574e+00 0.000000000000000000e+00
1.495200000475226148e+02 2.512712709073854711e+01 2.674394510161648419e+00 0.000000000000000000e+00
1.663200000528621274e+02 1.247146426871996461e+01 2.882748250049826488e+00 0.000000000000000000e+00
1.621200000515272563e+02 9.513857217785016473e+00 3.091101989904722736e+00 0.000000000000000000e+00
1.486800000472554757e+02 1.101093426976331102e+01 3.299455729792902581e+00 0.000000000000000000e+00
1.419600000451197275e+02 1.013488549045610121e+01 3.507809469681082426e+00 0.000000000000000000e+00
1.344000000427168402e+02 9.321787064539849510e+00 3.716163209535978673e+00 0.000000000000000000e+00
1.125600000357753316e+02 1.252139635968898546e+01 3.924516949424158518e+00 0.000000000000000000e+00
1.016400000323046982e+02 9.793457164178516194e+00 4.132870689312336587e+00 0.000000000000000000e+00
7.980000002536317538e+01 1.681663096607551111e+01 4.341224429167232834e+00 0.000000000000000000e+00
-5.476800001740708694e+02 2.525134311784781360e+01 -1.492680287368955305e+00 0.000000000000000000e+00
-4.611600001465719743e+02 1.898148285215568620e+01 -1.701034027257135151e+00 0.000000000000000000e+00
-3.343200001062580213e+02 3.091163750721257841e+01 -1.909387767145314108e+00 0.000000000000000000e+00
-2.646000000840986672e+02 3.619563577436478141e+01 -2.117741507000209467e+00 0.000000000000000000e+00
-2.385600000758223018e+02 1.129361420001350247e+01 -2.326095246888389312e+00 0.000000000000000000e+00
-2.150400000683467852e+02 1.056899361753478672e+01 -2.534448986776569157e+00 0.000000000000000000e+00
-1.780800000565997436e+02 9.571468489751394415e+00 -2.742802726631464516e+00 0.000000000000000000e+00
-1.503600000477893559e+02 9.169894716370050602e+00 -2.951156466519644361e+00 0.000000000000000000e+00
-1.386000000440517397e+02 9.482099756349196440e+00 -3.159510206374539720e+00 0.000000000000000000e+00
-1.302000000413817133e+02 9.136177468462172158e+00 -3.367863946262719566e+00 0.000000000000000000e+00
-1.209600000384450880e+02 1.761135968945140462e+01 -3.576217686150898523e+00 0.000000000000000000e+00
-7.056000002242629421e+01 2.959198009838872423e+01 -3.784571426005794770e+00 0.000000000000000000e+00
-7.644000002429518759e+01 1.642882466374985384e+01 -3.992925165893974615e+00 0.000000000000000000e+00
2.520000000800939972e+02 0.000000000000000000e+00 2.486876144269809963e+00 6.362898419609694378e-02
2.940000000934430204e+02 0.000000000000000000e+00 2.341028526356187633e+00 5.341756740696114447e-02
3.360000001067920152e+02 0.000000000000000000e+00 2.174345534454906748e+00 4.913321416891491128e-02
3.780000001201410100e+02 0.000000000000000000e+00 1.965991794578303420e+00 5.594632595317897139e-02
-5.460000001735370461e+02 0.000000000000000000e+00 -1.492680287373297610e+00 9.482343853675129219e-02
