# x (au), dx (au), v (km/s), dv (km/s)
2.650289971707032919e+02 8.399999999895841896e+00 2.087687007952109930e+00 0.000000000000000000e+00
2.130892113539678121e+02 8.399999999895841896e+00 2.296040747773720803e+00 0.000000000000000000e+00
1.727014004597889709e+02 8.399999999895841896e+00 2.504394487595333452e+00 0.000000000000000000e+00
1.403151170080207635e+02 8.399999999895841896e+00 2.712748227416946101e+00 0.000000000000000000e+00
1.148015006515578733e+02 8.399999999895841896e+00 2.921101967238558750e+00 0.000000000000000000e+00
8.975979784996225419e+01 8.399999999895841896e+00 3.129455707060171399e+00 0.000000000000000000e+00
7.566443288359738517e+01 8.399999999895841896e+00 3.337809446881782272e+00 0.000000000000000000e+00
5.696985942462944053e+01 8.399999999895841896e+00 3.546163186703394921e+00 0.000000000000000000e+00
5.552753553664366137e+01 8.399999999895841896e+00 3.754516926525007570e+00 0.000000000000000000e+00
5.246907194645386596e+01 8.399999999895841896e+00 3.962870666346618442e+00 0.000000000000000000e+00
2.565184825410371872e+01 8.399999999895841896e+00 4.171224406168231091e+00 0.000000000000000000e+00
3.961749407939897338e+01 8.399999999895841896e+00 4.379578145989843740e+00 0.000000000000000000e+00
3.416587561049814781e+01 8.399999999895841896e+00 4.587931885811454613e+00 0.000000000000000000e+00
2.868818799173552136e+01 8.399999999895841896e+00 4.796285625633067262e+00 0.000000000000000000e+00
2.691209357850361883e+01 8.399999999895841896e+00 5.004639365454679911e+00 0.000000000000000000e+00
-2.789231825459463039e+02 8.399999999895841896e+00 -2.079387788446848795e+00 0.000000000000000000e+00
-2.263947522535698624e+02 8.399999999895841896e+00 -2.287741528268462332e+00 0.000000000000000000e+00
-1.852711813524209674e+02 8.399999999895841896e+00 -2.496095268090074093e+00 0.000000000000000000e+00
-1.532752697283159193e+02 8.399999999895841896e+00 -2.704449007911685854e+00 0.000000000000000000e+00
-1.261949160913399766e+02 8.399999999895841896e+00 -2.912802747733298503e+00 0.000000000000000000e+00
-1.030321086063518266e+02 8.399999999895841896e+00 -3.121156487554910264e+00 0.000000000000000000e+00
-8.326669130470355640e+01 8.399999999895841896e+00 -3.329510227376522913e+00 0.000000000000000000e+00
-7.657267316528024992e+01 8.399999999895841896e+00 -3.537863967198134230e+00 0.000000000000000000e+00
-4.654952657220718493e+01 8.399999999895841896e+00 -3.746217707019746879e+00 0.000000000000000000e+00
-6.329838664213439614e+01 8.399999999895841896e+00 -3.954571446841359084e+00 0.000000000000000000e+00
-4.686205127637128243e+01 8.399999999895841896e+00 -4.162925186662970845e+00 0.000000000000000000e+00
-5.644264064118119961e+01 8.399999999895841896e+00 -4.371278926484583494e+00 0.000000000000000000e+00
-4.366647338660177979e+01 8.399999999895841896e+00 -4.579632666306195254e+00 0.000000000000000000e+00
-4.310250857896957655e+01 8.399999999895841896e+00 -4.787986406127807015e+00 0.000000000000000000e+00
-3.515882180395148282e+01 8.399999999895841896e+00 -4.996340145949419664e+00 0.000000000000000000e+00
