# x (au), dx (au), v (km/s), dv (km/s)
4.322147322620174350e+02 8.399999999895841896e+00 1.670979528342170006e+00 0.000000000000000000e+00
3.315645508239844048e+02 8.399999999895841896e+00 1.879333268130497281e+00 0.000000000000000000e+00
2.603241598500899272e+02 8.399999999895841896e+00 2.087687007952109930e+00 0.000000000000000000e+00
2.096049702712074350e+02 8.399999999895841896e+00 2.296040747773720803e+00 0.000000000000000000e+00
1.714665940581561188e+02 8.399999999895841896e+00 2.504394487595333452e+00 0.000000000000000000e+00
1.423434469405399057e+02 8.399999999895841896e+00 2.712748227416946101e+00 0.000000000000000000e+00
1.204506947641149139e+02 8.399999999895841896e+00 2.921101967238558750e+00 0.000000000000000000e+00
1.020401296532127873e+02 8.399999999895841896e+00 3.129455707060171399e+00 0.000000000000000000e+00
8.827109696296972174e+01 8.399999999895841896e+00 3.337809446881782272e+00 0.000000000000000000e+00
7.697078425200172092e+01 8.399999999895841896e+00 3.546163186703394921e+00 0.000000000000000000e+00
6.862728608227824623e+01 8.399999999895841896e+00 3.754516926525007570e+00 0.000000000000000000e+00
6.197943984320409072e+01 8.399999999895841896e+00 3.962870666346618442e+00 0.000000000000000000e+00
5.160488890898098191e+01 8.399999999895841896e+00 4.171224406168231091e+00 0.000000000000000000e+00
4.908948843543844731e+01 8.399999999895841896e+00 4.379578145989843740e+00 0.000000000000000000e+00
4.160299288513753169e+01 8.399999999895841896e+00 4.587931885811454613e+00 0.000000000000000000e+00
4.107506947860190394e+01 8.399999999895841896e+00 4.796285625633067262e+00 0.000000000000000000e+00
3.308096844522049196e+01 8.399999999895841896e+00 5.004639365454679911e+00 0.000000000000000000e+00
-4.485498642940377749e+02 8.399999999895841896e+00 -1.662680308803626161e+00 0.000000000000000000e+00
-3.463322328121395799e+02 8.399999999895841896e+00 -1.871034048625237034e+00 0.000000000000000000e+00
-2.745695955218723157e+02 8.399999999895841896e+00 -2.079387788446848795e+00 0.000000000000000000e+00
-2.228956352836142116e+02 8.399999999895841896e+00 -2.287741528268462332e+00 0.000000000000000000e+00
-1.839102369391321190e+02 8.399999999895841896e+00 -2.496095268090074093e+00 0.000000000000000000e+00
-1.550672566270516199e+02 8.399999999895841896e+00 -2.704449007911685854e+00 0.000000000000000000e+00
-1.322896166864716179e+02 8.399999999895841896e+00 -2.912802747733298503e+00 0.000000000000000000e+00
-1.142431821137946031e+02 8.399999999895841896e+00 -3.121156487554910264e+00 0.000000000000000000e+00
-9.994832299269322107e+01 8.399999999895841896e+00 -3.329510227376522913e+00 0.000000000000000000e+00
-8.947325338867027256e+01 8.399999999895841896e+00 -3.537863967198134230e+00 0.000000000000000000e+00
-8.015609610607164370e+01 8.399999999895841896e+00 -3.746217707019746879e+00 0.000000000000000000e+00
-7.322289230776908653e+01 8.399999999895841896e+00 -3.954571446841359084e+00 0.000000000000000000e+00
-6.335154765639574492e+01 8.399999999895841896e+00 -4.162925186662970845e+00 0.000000000000000000e+00
-6.208612861643150183e+01 8.399999999895841896e+00 -4.371278926484583494e+00 0.000000000000000000e+00
-5.271488767656462926e+01 8.399999999895841896e+00 -4.579632666306195254e+00 0.000000000000000000e+00
-5.355609077547646990e+01 8.399999999895841896e+00 -4.787986406127807015e+00 0.000000000000000000e+00
-4.382610746659410950e+01 8.399999999895841896e+00 -4.996340145949419664e+00 0.000000000000000000e+00
4.300046354285281041e+02 0.000000000000000000e+00 1.651628457479266565e+00 2.083537398216122119e-02
4.718882038144237185e+02 0.000000000000000000e+00 1.595513782028752381e+00 2.083537398216122119e-02
5.137717722003193330e+02 0.000000000000000000e+00 1.524454318398313468e+00 2.083537398216122119e-02
5.556553405862149475e+02 0.000000000000000000e+00 1.464468576604219585e+00 2.083537398216122119e-02
5.975389089721105620e+02 0.000000000000000000e+00 1.417986658781571485e+00 2.083537398216122119e-02
6.394224773580060628e+02 0.000000000000000000e+00 1.384766994830964215e+00 2.083537398216122119e-02
6.813060457439017910e+02 0.000000000000000000e+00 1.346334086731586943e+00 2.083537398216122119e-02
7.231896141297972918e+02 0.000000000000000000e+00 1.298332968271863841e+00 2.083537398216122119e-02
7.650731825156929062e+02 0.000000000000000000e+00 1.256732982545300636e+00 2.083537398216122119e-02
8.069567509015885207e+02 0.000000000000000000e+00 1.226053319300423716e+00 2.083537398216122119e-02
8.488403192874841352e+02 0.000000000000000000e+00 1.212829536815246634e+00 2.083537398216122119e-02
8.907238876733797497e+02 0.000000000000000000e+00 1.197166836524101718e+00 2.083537398216122119e-02
9.326074560592752505e+02 0.000000000000000000e+00 1.171324319128669522e+00 2.083537398216122119e-02
9.744910244451708650e+02 0.000000000000000000e+00 1.131776184814545338e+00 2.083537398216122119e-02
1.016374592831066593e+03 0.000000000000000000e+00 1.095248483484314583e+00 2.083537398216122119e-02
-4.495503006752794022e+02 0.000000000000000000e+00 -1.638368943163726499e+00 2.083537398216122119e-02
-4.914338690611749598e+02 0.000000000000000000e+00 -1.584195320264956131e+00 2.083537398216122119e-02
-5.333174374470705743e+02 0.000000000000000000e+00 -1.512970801218757266e+00 2.083537398216122119e-02
-5.752010058329661888e+02 0.000000000000000000e+00 -1.454642570312146610e+00 2.083537398216122119e-02
-6.170845742188618033e+02 0.000000000000000000e+00 -1.409029018248971532e+00 2.083537398216122119e-02
-6.589681426047574178e+02 0.000000000000000000e+00 -1.376824812618945515e+00 2.083537398216122119e-02
-7.008517109906529186e+02 0.000000000000000000e+00 -1.339404395110321389e+00 2.083537398216122119e-02
-7.427352793765486467e+02 0.000000000000000000e+00 -1.291920595466593547e+00 2.083537398216122119e-02
-7.846188477624441475e+02 0.000000000000000000e+00 -1.250630031445279400e+00 2.083537398216122119e-02
-8.265024161483397620e+02 0.000000000000000000e+00 -1.219823337370983474e+00 2.083537398216122119e-02
-8.683859845342353765e+02 0.000000000000000000e+00 -1.206848258556209252e+00 2.083537398216122119e-02
-9.102695529201309910e+02 0.000000000000000000e+00 -1.192172289779054317e+00 2.083537398216122119e-02
-9.521531213060266055e+02 0.000000000000000000e+00 -1.168046468817160566e+00 2.083537398216122119e-02
