# x (au), dx (au), v (km/s), dv (km/s)
1.061478590706737577e+03 1.061478590706737535e+01 1.045918308877333835e+00 0.000000000000000000e+00
8.390851360273525188e+02 8.399999999895841896e+00 1.254272048698944708e+00 0.000000000000000000e+00
6.128963982649592026e+02 8.399999999895841896e+00 1.462625788520557357e+00 0.000000000000000000e+00
4.670018899162085404e+02 8.399999999895841896e+00 1.670979528342170006e+00 0.000000000000000000e+00
3.678773858276531428e+02 8.399999999895841896e+00 1.879333268130497281e+00 0.000000000000000000e+00
2.973733668666379799e+02 8.399999999895841896e+00 2.087687007952109930e+00 0.000000000000000000e+00
2.450188911665376850e+02 8.399999999895841896e+00 2.296040747773720803e+00 0.000000000000000000e+00
2.052294954423462912e+02 8.399999999895841896e+00 2.504394487595333452e+00 0.000000000000000000e+00
1.738168223903660135e+02 8.399999999895841896e+00 2.712748227416946101e+00 0.000000000000000000e+00
1.493847302800149635e+02 8.399999999895841896e+00 2.921101967238558750e+00 0.000000000000000000e+00
1.298390690935814575e+02 8.399999999895841896e+00 3.129455707060171399e+00 0.000000000000000000e+00
1.137836954671705740e+02 8.399999999895841896e+00 3.337809446881782272e+00 0.000000000000000000e+00
1.005205684312384449e+02 8.399999999895841896e+00 3.546163186703394921e+00 0.000000000000000000e+00
8.935161282891905898e+01 8.399999999895841896e+00 3.754516926525007570e+00 0.000000000000000000e+00
7.957878579654510531e+01 8.399999999895841896e+00 3.962870666346618442e+00 0.000000000000000000e+00
7.120206642603704950e+01 8.399999999895841896e+00 4.171224406168231091e+00 0.000000000000000000e+00
6.422147300881113097e+01 8.399999999895841896e+00 4.379578145989843740e+00 0.000000000000000000e+00
5.793893822575069663e+01 8.399999999895841896e+00 4.587931885811454613e+00 0.000000000000000000e+00
5.305251995548743338e+01 8.399999999895841896e+00 4.796285625633067262e+00 0.000000000000000000e+00
4.816654710750476909e+01 8.399999999895841896e+00 5.004639365454679911e+00 0.000000000000000000e+00
-1.070140130606224375e+03 1.070140130606224460e+01 -1.037619089338788214e+00 0.000000000000000000e+00
-8.572832175561081840e+02 8.572832175561082124e+00 -1.245972829160400863e+00 0.000000000000000000e+00
-6.261595465496725410e+02 8.399999999895841896e+00 -1.454326568982012624e+00 0.000000000000000000e+00
-4.774727797714655253e+02 8.399999999895841896e+00 -1.662680308803626161e+00 0.000000000000000000e+00
-3.769521578801883948e+02 8.399999999895841896e+00 -1.871034048625237034e+00 0.000000000000000000e+00
-3.050520275094560247e+02 8.399999999895841896e+00 -2.079387788446848795e+00 0.000000000000000000e+00
-2.519994859047421869e+02 8.399999999895841896e+00 -2.287741528268462332e+00 0.000000000000000000e+00
-2.122100901731741374e+02 8.399999999895841896e+00 -2.496095268090074093e+00 0.000000000000000000e+00
-1.807974117580538405e+02 8.399999999895841896e+00 -2.704449007911685854e+00 0.000000000000000000e+00
-1.556672732897229992e+02 8.399999999895841896e+00 -2.912802747733298503e+00 0.000000000000000000e+00
-1.361215986321147113e+02 8.399999999895841896e+00 -3.121156487554910264e+00 0.000000000000000000e+00
-1.200662328529067366e+02 8.399999999895841896e+00 -3.329510227376522913e+00 0.000000000000000000e+00
-1.061050442872398207e+02 8.399999999895841896e+00 -3.537863967198134230e+00 0.000000000000000000e+00
-9.493608975531940075e+01 8.399999999895841896e+00 -3.746217707019746879e+00 0.000000000000000000e+00
-8.586131538969537758e+01 8.399999999895841896e+00 -3.954571446841359084e+00 0.000000000000000000e+00
-7.748460278960244807e+01 8.399999999895841896e+00 -4.162925186662970845e+00 0.000000000000000000e+00
-6.980594895020799129e+01 8.399999999895841896e+00 -4.371278926484583494e+00 0.000000000000000000e+00
-6.352341401052831316e+01 8.399999999895841896e+00 -4.579632666306195254e+00 0.000000000000000000e+00
-5.863699580101236819e+01 8.399999999895841896e+00 -4.787986406127807015e+00 0.000000000000000000e+00
-5.444895941170138087e+01 8.399999999895841896e+00 -4.996340145949419664e+00 0.000000000000000000e+00
